positive,"On September 4 1987, Madonna performed Causing A Commotion live via satellite from the Stadio Communale in Turin,... http://t.co/qWtVePNbAI"
negative,"After raising only a little over $1 million for his campaign by the end of June, Rick Perry has stopped paying campaign staff members,"
neutral,"@Alison_prime Disregarding that...I mean, c'mon. Seriously... Nintendo. Japan. In the 80s. You really think they went that route?"
positive,Netflix and chill season coming you way! https://t.co/daKiB3kWex
positive,@virtualCableTV We suggest you upgrade to Windows 10. See Andre's post: http://t.co/IxRoh1b5LO to troubleshoot any issues you may run into.
negative,"No, Sam. The ""we"" in Kerry's statement is UNHCR, not the US government. Important distinction.  https://t.co/piNOmw6qbX"
positive,Martha Stewart smoked weed with Snoop Dogg because dreams come true http://t.co/FH7t9RRHm4
neutral,@xchadillacx it comes out NOV 13 if it does come out.  Nintendo is notorious for rumors trust me ha
negative,So apparently Sony VAIO laptops pre-installed with Windows 7 probably won't receive Windows 10 drivers until after November. #uninstallahoy
positive,@tpmonsters tomorrow I'm going to watch it for the 12th time! Guess there is very much love for Jurassic World!
positive,Time to watch Ted 2 with @JasDann before I scoot on down to London Town tomorrow to party
negative,"Hey all the Kurt Cobain accounts that just followed me, he died in 1994 not 1993. April 5th to be exact."
negative,A man was arrested Sunday in connection with a shooting at the Venice Beach boardwalk that left one man dead a... http://t.co/wjqn2qB4KA
neutral,If the music is unheard how do they know it's from Kurt Cobain? https://t.co/Qrr5sTy1SH
negative,I think on some day's may the spirt of Kurt Cobain be with me so I dont  bitch slap everyone
neutral,"Going to do a broadcast on periscope tomorrow. Maybe a Q &amp; A, room tour, also might share my tarot cards and oracle cards. Would you watch?"
neutral,So actually going on a date for the first time since valentine's tomorrow would be nice too bad I don't have anyone to go
negative,"You may try to suffer for there is cast into the Planned Parenthood facility in your gifts, you are above every decision is at work for p..."
neutral,PLEASE make sure safety is 1st that day. Justin WILL have a huge turn out so please dont let him get mobbed/injured. https://t.co/BF3ZZ4IBAz
neutral,All I want is to be at oracle on a Wednesday night with someone special .
neutral,@nananavy That &amp; Zlatan insisting on playing through pain for the 2nd half vs. Lyon. Why not just come off? 2-0 up anyway.
neutral,"Shit Nike joints be 35/40, u may as well do it lol  https://t.co/ap8QOSWmVe"
positive,@SeaGlass4Nicole Today was a Jay-Z type of the day. Who knows what tomorrow will bring?
negative,Oracle is the worst thing that ever happened to Sun and Solaris. Full Stop. http://t.co/mHKYycDbfR
positive,"Another democratic candidate entered the race on Sunday, will VP Joe Biden follow suit?  https://t.co/nIG5xJJqGp"
positive,Need a person with a 2box / 2nd Xbox. Will get free EB
negative,"@guardian ""Speak American"" that may just sum up how stupid Sarah Palin is. I thought they spoke English in the US or a bastersised version."
positive,We may just have the next Tiger Woods right here in Ghana!  Marvels Mini-Golf Junior Tournament will be happening on the 18th of September!
negative,"@gregthepaladin @padgettish @bootaide I mean it's 5th in a series, I don't expect perfection from that or Tom cruise just good action"
negative,Jeb is an odd choice for a debut show. Trump would have been the only candidate to have on his 1st show. #colbertlateshow
positive,On the bright side I goT TAYLOR SWIFT CONCEET TICKWTS AGAIAN THIS IS MY 7th TS CONCERRT MOM ILYSM
negative,When you've been sold out to the NRA and Monsanto.  https://t.co/rS1Dvcfvdv
positive,@MarkVonVegas It's the best. I can't wait to christen my new patio on September 26 with some coffee and RedZone on ipad.
positive,@MisssConceived if you've ever seen Friday night lights on Netflix you look like Lila Gearity!!!!!!
positive,"@DixMillsRP Lexus, Infinity, something sporty I'm thinking. You're starting the new person tomorrow?"
positive,@markiplier I have faith that tonight I may win an iPod which would mean the world to me and I would treasure it qith my life
neutral,After watching Tiger Woods the 1st 6 holes today; he is NOT going to win!  Not looking tough!
positive,"Beyonce won her 19th #VMA last night, making her the second person with the most awards in #VMAs history. Madonna has 20."
positive,on friday i will breathe the same air as taylor swift
negative,@NormalCommunity @Ypatia1 Thanks. I reckon Tsipras may be heading for the top three of the world's most disingenuous politicians.
neutral,"@iTech911 oh I said 6th generation of the iPod nano, no reply still"
neutral,All I want is to be at oracle on a Wednesday night with someone special .
neutral,"Today's the 9th? We've got some apple news coming, I just want to get on with it &amp; upgrade my iPhone."
neutral,Netflix just asked me if I'm still watching for the 3rd time.. so that's how my life is going.
neutral,#TomCruise #Movies Born on the Fourth of July (Oliver Stone Collection) Tom Cruise ** Brand New ** http://t.co/FNWYYq7HK6 #Deals #Bargains
neutral,"#parttimeproblems Call in tomorrow. Call in- No, goddammit I don't want to know who wrote Jurassic World, CALL IN TOMORROW. TOMO-"
neutral,@LastWeekTonight please please cover #HR1599 on Sunday! I want to see @iamjohnoliver take on Monsanto!!
negative,Sitting here watching Jurassic park: the lost world and remembering why the 1st one is my favorite. #ishouldjustwatchthat
negative,Just sitting here staring at my Xbox waiting for the #Destiny update to finish downloading. 30 + minutes. I may die waiting...
neutral,@LeafyCam @Valhalla_Nights Nintendo should just pack it up and go 3rd party if its not at LEAST 4.
neutral,Is your computer acting like it is still on Labor Day break? Just reboot - It's patch Tuesday :) http://t.co/F3DSKUm9Qf
positive,Going to MetLife tomorrow but not to see the boys is a weird feeling
negative,Dressing ghetto tomorrow with my Nike sandals no socks looks like gotta cut my toe nails
positive,My professor just high fived me when I let him know I'll be skipping his class tomorrow for the Taylor Swift concert
neutral,I am having some major problems with Sony so probably no upload tonight I promise 2 tomorrow though. &lt;3 =)
negative,Sad to say about the big promoter of Monsanto is ahead https://t.co/RuNhgcIx5n
positive,"Serena dominated in the end, a tough match for the win! https://t.co/QHjXSFz4Bi"
positive,"@hubecube_ @rocket5studios it's currently live on Xbox, it will be tomorrow  Steam and PC"
neutral,Saw an iPod nano 5th(?) Gen 16GB one at the cash converter's place
neutral,"Sarah Palin may want us to speak American, but if she is in President Trump's cabinet many of us will be speaking Canadian. Andy Borowitz"
positive,A Kurt Cobain solo album due out in November??? It's about time... Tupac's been doing it for years. Thank you @Nova_Bean666
negative,"If there were an election tomorrow,UKIP still wouldnt get a great number of MP's,I hate to say it but I think this country is about finished"
negative,Misinterpreting Mariah Carey lyrics. Apparently she wants to fly a family into the sun and something about tachyon beams. Star Trek fan ?
positive,@Paul_OConnor187 hi we going to see ted 2 at the Odeon cinemas at Glasgow on Wednesday :) http://t.co/le7auvFLDX
negative,@WithYouRebelX I've had problems with my email and haven't received any information for Saturday's Star Wars secret cinema. Can you resend?
neutral,Joe Biden obstacles in longshot run against Hill Clinton http://t.co/NQAHu1jR6I just remember why he was neva elected POTUS in the 1st place
positive,Next Thursday we're helping @DerbyMakers with the free Minecraft event @derbysilkmill. Find out more here: http://t.co/0JPLBRk6Um
negative,When you have 3 1/2 tests tomorrow and a lab to do but your iPad is dead so you can't do shit :):):):):):)
positive,"I love my Nike players!! Way to go Serena! Expecting great things from you tomorrow, federer!"
negative,@Michael_Nutter like how are ppl supposed to pay rent? Should i ask the pope on the 26th when he comes?
positive,Ok so Serena may have won but Venus wore hoops to the match and you know how I feel about hoops
negative,I'd vote for Trump as a joke (he's in the WWE HOF ffs) but I'm too scared he'd actually win. At least he'd be the 1st Pres to be stunner'd
negative,Alabama State Troopers investigated seven fatal traffic crashes that resulted in nine deaths during the Labor Day holiday from Fri. to Mon.
negative,"Hey all the Kurt Cobain accounts that just followed me, he died in 1994 not 1993. April 5th to be exact."
positive,Mark Wahlberg is back as the ultimate best buddy John Bennett in TED 2 (Opens July 22) http://t.co/xryJkZAuzX
positive,@logan21butler Obama is making a trip to Des Moines Monday.. You and @IAcountrygirl91 coming down for it?
neutral,"@Sir_Mapleleaf Um... I don't know how familiar you are with Star Wars, but I was at the shops on Saturday and it was EVERYWHERE."
negative,@israel4911 @Letha_Hughes It was the 14th that SCOTUS ruled was being violated in blocking marriage equality. News not your strong subject.
negative,"No big deal, Tsipras reminds his admirers all over the world.  If possible, a 2nd emasculation won't be opposed by him."
neutral,Trump is leading 15 points in the polls but Kasich may prove to be a greater threat to Jeb Bush.... http://t.co/xY5Rx3VYCI
negative,"I like Rick Perry. Wish that news was about Graham, Jeb or Christie instead https://t.co/ikEoZP6Nze"
positive,I think I may be legitimately in love with Taylor swift
negative,Just to see a bitch that looks like Jay-Z? Got me fucked up on the 7th level of hell.
positive,Zlatan Ibrahimovich. @zlatan_ibra9 Gracious LeBron James Images. You may want to check: http://t.co/IZJni9WhTB
neutral,@jimmykimmel Bring the HEAT. Get TOP draw guests against Colbert 1st week. 1st guest on Colbert = Jeb Bush - really? awful
neutral,"YVR! I need to find a wagon to borrow for the pride parade on Sunday. Red flyer, folding camp wagon etc. Something to hold a cooler. Halp!"
neutral,@_jordanah  u flaze now I'll just go Friday with justin
negative,"March Against Monsanto is now just, ""Hey, let's try to see how much pseudoscience we can spout out!""  Jumping on chemtrails and Big Pharma."
neutral,Lexus may try again with a luxury coupe http://t.co/PjOeC3Y3nv #EB5
neutral,Can we finally stop talking about Jeb Bush now? Ben Carson is polling at #2 and may pass Trump soon.
positive,Planning to watch Weird Science w/ my 13 &amp; 14 yo nephews this Fri. Looking for apt addition to a double feature. Teen Wolf in the running.
positive,"""@SportsCenter: Serena remains on top! The younger Williams bts Venus in the sisters' 14th GS matchup, 6-2, 1-6, 6-3. http://t.co/Bl2LdYsQ9c"
positive,"@Beemercanada Let's make him more likely to be confirmed  #Isaac4Smash #Isaac4Smash! #ISAAC4SMASH! C'mon, Nintendo, this is our childhoods!"
negative,Obama is putting US on par with every other 3rd world country
neutral,Yesterday was National Hot Dog Day . . . Or as Michelle Obama called it:  Thursday.
negative,I think a big part of Rick Perry's fall is simply that he is not a sitting governor this time around. May be Jeb's downfall too.
positive,Both Hernanes and Alex Sandro are expected to start and make their Juventus debuts on Saturday. (via GdS)
positive,Happy 15th to the Nokia 3310! The best phone ever! :3
positive,"If Joe Biden runs for president, he can count on the kind of union workers he spoke to Monday http://t.co/Bm5ATCrIcl"
negative,"7,000 seats for an Apple product announcement? iPhone is just upgrade. Apple/Siri TV may be big. I wonder who's playing? TayTay? Billy J.?"
neutral,The GAA has appointed Meath referee David Coldrick to take charge of the All-Ireland final showdown between Dublin and Kerry on Sunday week.
